"","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL"
"D83782_at",3.32192809488736,6.83289001416474,7.76155123244448,7.49185309632967,3.32192809488736,8.28540221886225,3.32192809488736,7.04439411935845,9.4594316186373,3.32192809488736,3.32192809488736,9.31061278165953,9.44501484586842,3.32192809488736,3.32192809488736,3.32192809488736,6.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.18982455888002,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.22881869049588,3.32192809488736,9.44294349584873,8.93663793900257,3.32192809488736,8.82017896241519,8.91587937883577,9.61654884377899,3.32192809488736,7.79441586635011,7.4594316186373,9.15734693536284,3.32192809488736,9.56795607541547,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.91288933622996,3.32192809488736,7.83920378809694,8.15987133677839,5.88264304936184,3.32192809488736,8.8073549220576,3.32192809488736,7.22881869049588,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.94251450533924,3.32192809488736,5.52356195605701,7.60733031374961,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D83783_at",3.32192809488736,9.35974956032233,9.50382573799575,9.41362792902417,7.71424551766612,9.07681559705083,8.91587937883577,8.9915218460757,8.12928301694497,9.4093909361377,8.99435343685886,9.25266543245025,7.72109918870718,7.90086680798075,3.32192809488736,3.32192809488736,7.467605550083,3.32192809488736,9.38801728534514,5.78135971352466,3.32192809488736,9.30833903013941,3.32192809488736,7.70043971814109,8.24317398347295,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.08746284125034,3.32192809488736,9.88569637333939,8.17990909001493,3.32192809488736,7.88874324889826,8.96289600533726,10.0112272554233,3.32192809488736,3.32192809488736,8.67595703294175,7.44294349584873,3.32192809488736,8.79766152585376,7.25738784269265,5.90689059560852,3.32192809488736,3.32192809488736,9.06608919045777,8.63662462054365,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.08746284125034,3.32192809488736,6.85798099512757,7.78135971352466,7.74146698640115,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.24792751344359,3.32192809488736,5.4594316186373,3.32192809488736,9.31061278165953,3.32192809488736,6.10852445677817,5.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D83920_at",3.32192809488736,6.79441586635011,3.32192809488736,5.20945336562895,3.32192809488736,3.32192809488736,6.59991284218713,3.32192809488736,3.32192809488736,5.85798099512757,3.32192809488736,8.3264294871223,7.66533591718518,8.84862294042934,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.03617361255349,3.32192809488736,3.32192809488736,9.37503943134693,3.32192809488736,4.75488750216347,5.64385618977472,3.32192809488736,6.3037807481771,3.32192809488736,7.18982455888002,6.5077946401987,8.30833903013941,3.32192809488736,3.32192809488736,9.50977500432694,3.32192809488736,9.87498134765377,3.32192809488736,3.32192809488736,3.32192809488736,6.71424551766612,8.7714894695006,6.52356195605701,3.32192809488736,3.70043971814109,3.32192809488736,7.51569983828404,3.32192809488736,3.8073549220576,9.57175264350355,7.25738784269265,8.32192809488736,3.32192809488736,7.83920378809694,3.32192809488736,7.5077946401987,7.27612440527424,8.467605550083,5.64385618977472,3.32192809488736,6.89481776330794,3.32192809488736,3.32192809488736,5.55458885167764,7.65105169117893,4.58496250072116,5.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,7.25738784269265,3.32192809488736,3.32192809488736,5.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D84454_at",3.32192809488736,7.19967234483636,8.4178525148859,7.85798099512757,6.56985560833095,8.51963625284321,7.61470984411521,8.32192809488736,8.39660478118186,8.16992500144231,8.78463484555752,7.78790255939143,3.32192809488736,3.32192809488736,3.32192809488736,7.90086680798075,3.32192809488736,7.63662462054365,3.32192809488736,3.32192809488736,3.32192809488736,7.74819284958946,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.2526654324502,3.32192809488736,9.44914864537544,8.27146302790437,3.32192809488736,7.66533591718518,9.22641219278879,9.58683978796183,3.32192809488736,5.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,8.56224242422107,6.96578428466209,10.4062050054189,3.32192809488736,3.32192809488736,5.04439411935845,3.32192809488736,8.48381577726426,6.56985560833095,3.32192809488736,3.32192809488736,9.60547951806167,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.4594316186373,5.08746284125034,8,3.32192809488736,3.32192809488736,6.95419631038687,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D85181_at",6.18982455888002,6.04439411935845,7.33091687811462,7.32192809488736,9.70735913208088,6.68650052718322,3.32192809488736,4.24792751344359,3.32192809488736,7.40087943628218,3.32192809488736,5.08746284125034,4.75488750216347,5.7279204545632,5.35755200461808,6.02236781302845,4.75488750216347,9.16741814583174,6.95419631038687,3.32192809488736,3.32192809488736,5.4262647547021,7.33091687811462,7.7279204545632,6.44294349584873,3.32192809488736,3.32192809488736,3.32192809488736,5.16992500144231,3.32192809488736,8.55074678538324,7.53915881110803,6.59991284218713,6.82017896241519,3.32192809488736,6.76818432477693,7.85174904141606,8.2807707701306,6.89481776330794,6.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,5.58496250072116,5.61470984411521,8.82972273508606,7.13955135239879,3.32192809488736,3.32192809488736,7.58496250072116,5.12928301694497,9.68650052718322,5.4262647547021,7.34872815423108,6.3037807481771,6.68650052718322,6.35755200461808,7.44294349584873,7.11894107272351,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.08746284125034,7.4262647547021,6.70043971814109,6.85798099512757,7.62935662007961,7.29462074889163,6.5077946401987,7.4093909361377,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D85418_at",3.32192809488736,3.32192809488736,8.60733031374961,6.79441586635011,8.21916852046216,3.32192809488736,3.32192809488736,7.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.6724253419715,3.32192809488736,3.32192809488736,7.16992500144231,3.32192809488736,6.5077946401987,3.32192809488736,7.35755200461808,3.32192809488736,9.13442632022093,7.58496250072116,7.4178525148859,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.97154355395077,3.32192809488736,7.98868468677217,8.36194377373524,3.32192809488736,8.1548181090521,8.00562454919388,8.467605550083,3.32192809488736,7.63662462054365,3.32192809488736,8.20945336562895,3.32192809488736,7.13955135239879,7.65821148275179,7.59991284218713,3.32192809488736,3.32192809488736,7.54689445988764,3.32192809488736,7.62205181945638,8.8073549220576,7.61470984411521,3.32192809488736,8.43879185257826,3.32192809488736,5.83289001416474,3.32192809488736,6.4093909361377,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.15987133677839,3.32192809488736,5.32192809488736,7.55458885167764,8.88569637333939,8.0389189892923,9.25029841790633,7.37503943134692,3.32192809488736,8.47167521439204,3.32192809488736,3.32192809488736
"D85939_at",7.72109918870718,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.19229281447077,9.20945336562895,3.32192809488736,8.34429590791582,5.70043971814109,6.4594316186373,3.32192809488736,8.33091687811462,9.12412131182919,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.17990909001493,5.64385618977472,8.37068740680722,5.83289001416474,3.32192809488736,3.32192809488736,6.12928301694497,3.32192809488736,8.74819284958946,6,9.05799172275918,3.32192809488736,8.55074678538324,3.32192809488736,3.32192809488736,3.32192809488736,5.8073549220576,7.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,4.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.7176764230664,3.32192809488736,3.32192809488736,3.90689059560852,7.97154355395077,3.32192809488736,3.32192809488736,8.32192809488736,8.24317398347295,3.32192809488736,8.8008998999203,8.49185309632967,3.32192809488736,3.32192809488736,7.51569983828404,3.32192809488736,3.32192809488736,3.32192809488736,7.4594316186373,3.32192809488736,8.13442632022093,3.32192809488736,6.70043971814109,3.32192809488736
"D86970_at",3.32192809488736,7.55458885167764,7.99435343685886,8.56224242422107,3.32192809488736,8.4178525148859,6.52356195605701,7.53138146051631,3.32192809488736,8.07681559705083,7.8703647195834,7.20945336562895,7.86418614465428,6.58496250072116,3.32192809488736,3.32192809488736,6.95419631038687,3.32192809488736,8.49585502688717,3.32192809488736,3.32192809488736,7.86418614465428,4.08746284125034,6.12928301694497,7.78790255939143,3.32192809488736,3.32192809488736,4.90689059560852,3.32192809488736,3.32192809488736,7.49185309632967,3.32192809488736,4.90689059560852,8.54689445988764,3.32192809488736,8.3264294871223,8.01680828768655,7.37503943134692,7.33985000288462,3.32192809488736,6.35755200461808,3.32192809488736,3.32192809488736,7.78135971352466,5,8.90689059560852,6.61470984411521,3.32192809488736,6.61470984411521,4.52356195605701,8.35755200461808,7.82017896241519,3.32192809488736,3.32192809488736,7.53138146051631,3.32192809488736,3.4594316186373,5.7279204545632,8.19967234483636,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.04439411935845,7.31288295528436,7.06608919045777,7.25738784269265,7.17990909001493,8.07681559705083,6.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,4.64385618977472
"D87071_at",6.14974711950468,7.49984588708321,7.89481776330794,3.32192809488736,3.32192809488736,8.61102479730735,8.53138146051631,8.88874324889826,9.57553924683453,5.61470984411521,3.32192809488736,9.30606168942834,9.44914864537544,7.08746284125034,3.32192809488736,7.10852445677817,3.32192809488736,8.7176764230664,3.32192809488736,3.32192809488736,3.32192809488736,9.36850646150769,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.89481776330794,3.32192809488736,9.34872815423108,8.84235034341381,3.32192809488736,3.32192809488736,9.86263735755879,5.32192809488736,3.32192809488736,3.32192809488736,9.52552080909507,9.96434086779242,3.32192809488736,8.99717948093762,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.83920378809694,4.90689059560852,7.21916852046216,3.32192809488736,8.1548181090521,8.01680828768655,8.97441458980553,3.32192809488736,3.32192809488736,8.47167521439204,3.32192809488736,3.32192809488736,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.34872815423108,3.32192809488736,3.32192809488736,8.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D87432_at",3.32192809488736,8.4757334309664,8.68650052718322,8.6724253419715,6.84549005094437,7.20945336562895,3.32192809488736,6.68650052718322,3.32192809488736,6.70043971814109,10.0940776856719,8.15987133677839,9.07414146275251,3.32192809488736,3.32192809488736,7.89481776330794,5.12928301694497,6.04439411935845,9.76983784362944,6.44294349584873,3.32192809488736,7.89481776330794,3.32192809488736,8.79441586635011,5.08746284125034,3.32192809488736,3.32192809488736,7.81378119121704,4.85798099512757,3.32192809488736,8.14974711950468,5.95419631038687,8.4093909361377,9.08480838780436,3.32192809488736,8.2336196767597,10.5574637015978,8.21431912080077,3.32192809488736,3.70043971814109,7.70735913208088,6.49185309632967,3.32192809488736,5.61470984411521,3.32192809488736,9.41574176829009,8.2667865406949,6.75488750216347,3.32192809488736,7.82654848729092,6.20945336562895,11.1554507313121,3.32192809488736,3.32192809488736,8.9915218460757,3.32192809488736,7.75488750216347,5.32192809488736,8.96578428466209,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.39231742277876,7.94836723158468,5.16992500144231,8.78463484555752,7.99435343685886,8.75822321472672,7.79441586635011,9.36413465500805,8.89178370321831,3.32192809488736,8.60362634498619,7.4093909361377,3.32192809488736
"D87433_at",3.32192809488736,9.45532722030456,8.75488750216347,8.77478705960117,6.70043971814109,5.6724253419715,9.45327063401062,10.1241213118292,3.32192809488736,9.40726776424473,3.32192809488736,8.02236781302845,6.89481776330794,6.97727992349992,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.40087943628218,3.32192809488736,3.32192809488736,7.83920378809694,3.70043971814109,3.32192809488736,8.2045711442492,3.32192809488736,6.71424551766612,4.16992500144231,3.32192809488736,3.32192809488736,7.45121111183233,3.32192809488736,3.32192809488736,9.61286849729104,9.14720492494223,6.58496250072116,7.8703647195834,10.0209799389042,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.33091687811462,8.06608919045777,3.32192809488736,3.32192809488736,3.32192809488736,4.08746284125034,8.4594316186373,3.32192809488736,7.37503943134692,3.32192809488736,3.32192809488736,7.876516946565,3.32192809488736,6.22881869049588,6.6724253419715,6.2667865406949,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.32192809488736,9.88264304936184,5.6724253419715,5.52356195605701,3.32192809488736,7.23840473932508,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D87457_at",6.4594316186373,3.32192809488736,3.32192809488736,4.85798099512757,3.32192809488736,4.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.14974711950468,3.32192809488736,6.10852445677817,7.81378119121704,5.4262647547021,6.3037807481771,6.18982455888002,6.95419631038687,6.71424551766612,8.38370429247405,3.32192809488736,3.32192809488736,7.95419631038687,3.32192809488736,8.39660478118186,8.00562454919388,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.32867492732795,7.56224242422107,7.89481776330794,7.96578428466209,3.32192809488736,6.76818432477693,8.19475685442225,6.37503943134692,3.32192809488736,5.39231742277876,8.4262647547021,8.97154355395077,4.75488750216347,7.4178525148859,3.32192809488736,10.1254134704833,4.85798099512757,3.32192809488736,7.76818432477693,8.51175265376738,3.32192809488736,7.96578428466209,5.28540221886225,4.85798099512757,9.08746284125034,3.32192809488736,6.08746284125034,5.85798099512757,8,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.97727992349992,7.74146698640115,3.32192809488736,7.98868468677217,6.59991284218713,8.54303182025524,6.79441586635011,8.72109918870719,6.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D87468_at",7.88874324889826,7.4262647547021,6.44294349584873,7.5077946401987,8.2240016741981,8.09275714091985,7.49185309632967,7.45121111183233,7.82017896241519,7.57742882803575,8.2240016741981,8.24317398347295,3.32192809488736,8.89784545600551,8.00562454919388,3.32192809488736,7.4262647547021,7.56985560833095,8.16992500144231,7.70735913208088,8.25738784269265,8.31741261376487,3.32192809488736,4.90689059560852,3.32192809488736,7.3037807481771,7.58496250072116,3.32192809488736,7.16992500144231,7.74819284958946,9.02790599656988,8.02236781302845,3.32192809488736,3.32192809488736,7.90689059560852,3.32192809488736,3.32192809488736,7.36632221424582,3.32192809488736,7.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,3.90689059560852,6.52356195605701,8.467605550083,8.52356195605701,7.56224242422107,6.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,7.58496250072116,8.44294349584873,7.06608919045777,3.32192809488736,3.32192809488736,8.44294349584873,8.01122725542325,3.32192809488736,8.54303182025524,8.5352753766208,8.0389189892923,3.32192809488736,6.97727992349992,6.52356195605701,7.35755200461808,8.14465824283188,3.32192809488736,7.90689059560852,3.32192809488736,3.32192809488736,4.70043971814109,8.16490692667569,3.90689059560852,5.64385618977472,7.79441586635011
"D87937_at",3.32192809488736,9.41996017784789,8.50382573799575,10.3072008091408,10.3420746679991,8.90388184573618,9.13699111208023,10.6064052126978,9.68123841177781,6.78135971352466,10.2946207488916,10.3140167039014,8.31288295528435,6.32192809488736,3.32192809488736,6.44294349584873,6.55458885167764,6.58496250072116,3.32192809488736,8.11374216604919,3.32192809488736,8.33539035469392,8.70390357344466,5.49185309632967,9.57175264350355,10.3901689562002,6.62935662007961,3.58496250072116,3.32192809488736,6.20945336562895,4.64385618977472,3.32192809488736,9.73131903102506,7.82654848729092,3.32192809488736,7.07681559705083,8.43462822763673,7.62935662007961,3.32192809488736,7.8073549220576,8.01680828768655,7.69348695749933,3.32192809488736,9.09803208296053,8.63662462054365,6.4757334309664,9.03342300153745,9.19967234483636,3.8073549220576,3.32192809488736,3.32192809488736,8.76155123244448,5.88264304936184,3.32192809488736,6.35755200461808,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.51569983828404,7.13955135239879,9.96578428466209,4.8073549220576,3.32192809488736,3.32192809488736,6.4093909361377,7.27612440527424,3.32192809488736,8.67595703294175,8.81057163474115,8.2045711442492,3.32192809488736,6.90689059560852,9.33985000288462,9.02790599656988,8.37068740680722,9.07948478382682
"D88532_at",6.94251450533924,6.78135971352466,7.60733031374961,5.7279204545632,8.10852445677817,5.39231742277876,3.32192809488736,3.32192809488736,6.53915881110803,5.4594316186373,3.32192809488736,5.55458885167764,5,7.67948009950545,5.4262647547021,6.49185309632967,6.14974711950468,7.4093909361377,7.85174904141606,3.32192809488736,7.53915881110803,3.32192809488736,3.32192809488736,6.12928301694497,6.7279204545632,5.90689059560852,6.68650052718322,3.32192809488736,7.18982455888002,5.88264304936184,10.1254134704833,7.2667865406949,3.32192809488736,7,7.56224242422107,6.65821148275179,3.32192809488736,3.32192809488736,8.25266543245025,6.6724253419715,3.32192809488736,6.4594316186373,4.70043971814109,3.32192809488736,4.85798099512757,3.32192809488736,7.18982455888002,5.97727992349992,6.02236781302845,7.4178525148859,5.04439411935845,6.91886323727459,6.6724253419715,3.32192809488736,6.4093909361377,7.68650052718322,7.34872815423108,6.8703647195834,3.32192809488736,3.8073549220576,5.55458885167764,3.32192809488736,7,3.32192809488736,6.61470984411521,7.07681559705083,7.4093909361377,6.04439411935845,3.32192809488736,6.2667865406949,3.32192809488736,6.08746284125034,8.10328780841202,5.83289001416474,3.32192809488736,5.24792751344359,6.52356195605701
"HG1019-HT1019_at",3.32192809488736,3.32192809488736,3.32192809488736,7.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,6.8703647195834,3.32192809488736,3.32192809488736,6.74146698640115,3.32192809488736,6.56985560833095,8.34429590791582,8.67595703294175,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.45532722030456,6.24792751344359,3.32192809488736,3.32192809488736,7.36632221424582,3.32192809488736,5.39231742277876,3.32192809488736,8.0389189892923,3.32192809488736,3.8073549220576,5.32192809488736,7.467605550083,3.32192809488736,7.52356195605701,3.32192809488736,7.40087943628218,3.32192809488736,5.08746284125034,3.32192809488736,7.54689445988764,4.8073549220576,3.32192809488736,7.84549005094437,3.32192809488736,3.32192809488736,8.10328780841202,7.10852445677817,3.32192809488736,8.81378119121704,3.32192809488736,5.8073549220576,3.32192809488736,6.82017896241519,8.43879185257826,6.62935662007961,3.32192809488736,3.32192809488736,7.7279204545632,3.32192809488736,7.83289001416474,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4757334309664,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.34872815423108,3.32192809488736,3.32192809488736,8.24317398347295
"HG1111-HT1111_at",3.32192809488736,3.32192809488736,6.20945336562895,3.32192809488736,5.4594316186373,3.4594316186373,3.32192809488736,6,3.32192809488736,3.32192809488736,3.32192809488736,5.04439411935845,9.44914864537544,3.32192809488736,3.32192809488736,9.91587937883577,3.58496250072116,5.4594316186373,6.53915881110803,4,8.45532722030456,7.73470962022584,8.49984588708321,7.8073549220576,8.80413102118332,8.15987133677839,3.32192809488736,7.467605550083,3.32192809488736,7.24792751344359,3.32192809488736,8.67595703294175,8.34429590791582,5.6724253419715,3.32192809488736,6.95419631038687,7.75488750216347,4.08746284125034,3.32192809488736,3.32192809488736,7.89481776330794,3.32192809488736,3.32192809488736,3.32192809488736,7.29462074889163,10.1873520732005,6.6724253419715,6.64385618977472,4.32192809488736,8.34872815423108,7.5077946401987,9.66177809777199,7.49984588708321,8.95710204156229,10.6247954558602,3.32192809488736,4.52356195605701,7.49984588708321,3.32192809488736,3.32192809488736,4.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,8.47167521439204,7.20945336562895,7.78135971352466,7.97727992349992,5.04439411935845,5.35755200461808,4.85798099512757,4.95419631038687,7.55458885167764,3.32192809488736,7.10852445677817,3.32192809488736,3.32192809488736
"HG172-HT3924_at",7.16992500144231,5.70043971814109,6.88264304936184,3.32192809488736,3.70043971814109,4,3.32192809488736,5.78135971352466,3.32192809488736,6.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,7.17990909001493,6.88264304936184,3.32192809488736,3.32192809488736,3.32192809488736,6.6724253419715,3.32192809488736,8.13955135239879,3.32192809488736,5.93073733756289,6.2667865406949,6.65821148275179,7.40087943628218,3.32192809488736,5.75488750216347,5.24792751344359,3.32192809488736,7.70043971814109,6.16992500144231,3.32192809488736,7.2667865406949,4.16992500144231,4.24792751344359,3.32192809488736,3.32192809488736,6.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.8073549220576,5.35755200461808,6.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,6.97727992349992,3.32192809488736,6.97727992349992,5.35755200461808,7.82017896241519,3.32192809488736,7.04439411935845,6.24792751344359,7.60733031374961,7.54689445988764,8.53915881110803,3.32192809488736,3.32192809488736,7.4594316186373,3.32192809488736,7.88874324889826,7.25738784269265,5.4262647547021,7.65105169117893,5.32192809488736,4.58496250072116,4.39231742277876,6.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.55458885167764
"HG2992-HT5186_at",7.4594316186373,8.40087943628218,8.01122725542325,9.15228484230658,8.10328780841202,8.81698362325538,7.4594316186373,8.3264294871223,7.85174904141606,9.30833903013941,10.0525680508042,8.8073549220576,5.8073549220576,3.32192809488736,3.32192809488736,6.88264304936184,6.5077946401987,3.32192809488736,8.89178370321831,3.32192809488736,6.93073733756289,3.32192809488736,7.92481250360578,3.32192809488736,3.32192809488736,7.85798099512757,7.4757334309664,3.32192809488736,3.32192809488736,3.32192809488736,8.75488750216347,3.32192809488736,8.36194377373524,7.53138146051631,3.32192809488736,8.21916852046216,9.9614496943982,8.70043971814109,3.32192809488736,7.68650052718322,3.32192809488736,4.75488750216347,7.28540221886225,9.06608919045777,6.61470984411521,3.32192809488736,3.32192809488736,8.27612440527424,6.06608919045777,3.32192809488736,7.88264304936184,7.43462822763672,4.4594316186373,4.24792751344359,7.31288295528436,3.32192809488736,8.2336196767597,3.32192809488736,8.24792751344359,8.16490692667569,5.35755200461808,3.32192809488736,8.31288295528435,3.32192809488736,3.32192809488736,7.76155123244448,8.11894107272351,8.29920801838728,8.47167521439204,8.4594316186373,7.74819284958946,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.90086680798075
"HG3231-HT3408_at",9.22641219278879,6.88264304936184,3.32192809488736,6.71424551766612,5.55458885167764,3.32192809488736,3.32192809488736,5.83289001416474,3.32192809488736,3.32192809488736,7.93663793900257,4,3.32192809488736,8.45121111183233,8.74819284958946,7.29462074889163,5.49185309632967,6.08746284125034,8.06608919045777,3.32192809488736,8.3037807481771,8.44708322620965,3.32192809488736,4,3.32192809488736,3.32192809488736,3.32192809488736,7.65105169117893,7.56224242422107,5.12928301694497,7.4262647547021,7.5077946401987,3.32192809488736,3.32192809488736,8.73131903102506,3.32192809488736,6.95419631038687,5,6.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.90689059560852,4.75488750216347,8.43462822763673,7.5077946401987,3.32192809488736,3.32192809488736,6.65821148275179,7.15987133677839,7.32192809488736,7.28540221886225,8.97727992349992,3.32192809488736,6.70043971814109,6.24792751344359,6.78135971352466,8.32192809488736,8.4093909361377,3.32192809488736,3.32192809488736,6.55458885167764,3.32192809488736,8.00562454919388,7.25738784269265,6.49185309632967,8.31741261376487,3.32192809488736,5.78135971352466,3.32192809488736,7.45121111183233,3.32192809488736,9.78953364497036,3.32192809488736,3.32192809488736,6.12928301694497
"HG3415-HT3598_at",6.02236781302845,6.4262647547021,8.21431912080077,5.61470984411521,3.32192809488736,6.22881869049588,7.93073733756289,7.21916852046216,5.8073549220576,6.35755200461808,3.32192809488736,7.8073549220576,7.22881869049588,7.5077946401987,8.33985000288462,5.6724253419715,6.37503943134692,6.24792751344359,4.85798099512757,4.58496250072116,3.32192809488736,6.97727992349992,3.4594316186373,3.32192809488736,7.12928301694497,3.32192809488736,3.32192809488736,4.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.12928301694497,7.21916852046216,8.4093909361377,7.33091687811462,4.52356195605701,7,7.32192809488736,6.20945336562895,5.90689059560852,3.32192809488736,3.32192809488736,5.24792751344359,6.4594316186373,8.10328780841202,7.22881869049588,6.55458885167764,6.82017896241519,6.28540221886225,7.19967234483636,3.32192809488736,5.55458885167764,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.93073733756289,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.08746284125034,3.32192809488736,5.97727992349992,6.28540221886225,3.32192809488736,6.08746284125034,4.32192809488736,4.70043971814109,3.32192809488736,5.52356195605701,3.32192809488736,3.32192809488736
