"","benign","benign","benign","benign","benign","benign","primary","primary","primary","primary","primary","primary","primary","metastatic","metastatic","metastatic","metastatic","metastatic","metastatic"
"205968_at",7.38870616922638,8.02724253597374,8.04821438460804,7.04187813995592,7.67341508722384,6.55320688623026,8.1238110214654,9.38087227738373,9.34387413541103,9.55205423626544,8.57497188953251,9.14888327587444,8.80109397140111,8.74227574754027,11.1498233161742,9.27965700653368,8.69648075182019,10.1708138885573,10.0083445791349
"206000_at",2.92789645372882,2.79701297783614,2.99457972421575,2.8499992594661,2.18586654531133,2.91647664443772,3.67919857056692,3.17312743348066,4.603477988254,5.22920335788675,3.96716860753263,4.92789645372882,5.61765111942733,3.4944156103975,6.36562255611334,5.76022094646651,4.56924802986718,3.98367769469807,5.31360865703049
"206026_s_at",5.92837032301897,5.50842865253186,6.1586601753465,5.51285895444998,6.37833821198591,5.92765946070309,7.18962691588486,8.11878537780735,7.60451616514653,7.15015345524625,7.02380978720236,7.64558638591361,7.12463831417871,6.08703845676695,6.45664189864216,8.6085135781513,9.2193863606486,7.1278396000753,8.15030580164892
"206032_at",9.88037942204959,9.8480438685198,9.65053122223068,10.9015231151008,10.3452167192911,10.3239442043604,8.23902563336514,7.83048351645765,8.97647820353436,8.77030048949942,8.54434627840524,8.34109623795764,8.4202550051012,6.42189651204225,6.74872956650074,6.62906513709228,5.53605290024021,2.4594316186373,5.59604063267114
"206033_s_at",8.98680910054273,8.66291755486816,8.77824143624254,10.8286918704185,10.0032930224854,10.0863220247513,6.43412778418803,6.97853886971045,7.96387866922505,8.96315618739305,7.70694490179401,7.94591197787334,7.897542972507,4.19849415363908,2.86591881455221,4.83137058796754,6.62979373416897,5.10977842907866,4.18982455888002
"206092_x_at",6.27612440527424,5.45450493755737,6.19652836093694,6.71890955437923,7.28854313265907,6.92100780045222,6.84071499114108,7.37486560219545,7.74301671384346,7.28752770276465,7.49872955858156,7.56071495447448,7.34136314832951,7.46197049393517,7.68053534400517,6.97636363573276,8.30920347791048,7.71952572500756,7.63270444844369
"206110_at",6.48349335128439,7.34305243492297,5.23266075679027,5.67581593117227,5.61706334388818,6.0948694327187,7.37781785308364,7.78306371004598,7.1149916133336,6.67764917862403,7.5057321737418,7.67207169690516,7.04886827268732,10.9702497214324,7.89409017060148,9.0726149853943,9.45569709469215,9.68770810366677,9.64299031296116
"206122_at",7.59857363778299,7.76234881564413,8.45487502279271,7.76175066958613,7.85711014050826,8.02884537709966,6.82921532453273,7.16530901559716,5.48349335128439,7.48300957716455,7.04603261475421,7.53690769251158,7.54434627840524,4.76075320806299,4.66959375118833,3.55826763405574,6.06004738366994,3.96716860753263,4.40803246613065
"206164_at",7.21101219348551,6.86604249709684,6.00157708538953,6.7076352195453,6.8974824681961,5.82984955984469,4.24336442569366,2.78868571061353,4.81403764753998,5.72764822226861,4.03033607837096,5.39711840904258,2.98002530023873,3.64500988439109,5.54256760776422,3.82374936030827,5.52669484554198,2.84197311892718,6.03694284479826
"206194_at",5.95163441683292,8.28775854505211,6.79272523330573,5.2585189247113,6.9898202201176,7.05311133645956,8.89569644852944,9.13075072756408,8.55339890505594,8.76048710181103,7.05993926398308,8.79934638752229,8.62043978765172,10.1013454208212,9.63814625981274,8.77112627400612,9.04556856329102,9.97323815607102,9.76659516172927
"206243_at",6.84008551556895,7.84605447336319,7.49249415167943,11.4983057256021,10.3874680954025,10.2283497383987,6.21567859660793,6.29737486052832,6.50127989850703,6.63560930201924,6.7221927608959,5.92267359284945,6.05484847699562,2.80529245560071,2.50589092972996,3.63110428236588,3.03738222200308,3.6724253419715,5.87578006306849
"206260_at",14.5209500989712,15.3018073211439,13.1656890122687,15.5774459410544,15.7420622807487,15.9270492096533,7.97865326490861,11.3479756323695,13.8609977043509,11.2332241995004,11.4192965961544,11.6259416642996,11.6386169183243,6.01145091173575,6.76526952069059,6.22110372536788,4.89287670006069,6.08129701413827,6.54674015270091
"206271_at",9.41233696454055,8.49597491346045,9.4484054350692,9.04130322470834,9.54179358819477,9.13560669080917,8.22612314312524,8.6667920908339,7.82508598475518,7.6442889333787,8.44675248456655,8.2665991655351,8.29948279127467,5.50016467949217,7.834281417144,6.87553435157324,6.3039633562453,6.63821867880936,6.5535141040851
"206307_s_at",2.50842865253186,2.79701297783614,5.37399614213124,3.18269229751619,3.38543103719352,2.26303440583379,7.79701297783614,9.36016671774961,8.5274770060604,8.24464925355475,9.21744884918092,8.53558643635484,8.67065624911844,9.16050174755569,6.9797967182782,7.68439798363757,6.10496560483998,7.90761176285217,7.98179558352803
"206364_at",4.67129337248158,6.52528588711324,6.2253520607761,3.5981269599196,5.96878197383005,6.34589308568741,7.01167453338092,6.76897825034455,6.87897051015108,6.62014649733949,6.44824022521607,6.14913740122799,7.18428029441938,11.886310074455,10.0498485494506,7.64983098505154,8.13324498309739,10.2946207488916,10.163096138436
"206453_s_at",11.6001126862278,11.7435090775359,11.0639882171175,12.7956358736123,11.8544164965552,12.1590040719246,10.5176792291305,10.8241870820515,10.2145984034127,10.7879923170373,10.6822923714308,10.6543406574973,10.7323794463914,9.32860761494704,11.0758133774615,9.69839213580023,8.97828144734499,10.0297151400203,10.1112791499483
"206458_s_at",7.82241149636048,8.16957430377642,8.63865311646611,7.23697088625934,7.8022578523685,7.91151183292086,7.1509657835565,7.09148827976428,7.85959690323874,6.01189812036949,6.76354436429392,7.00281501560705,6.80683958179819,6.61941301059794,3.65992455840238,5.81813476081085,6.93239194006853,6.09423606984577,3.21412480535285
"206499_s_at",6.4599233626769,6.58751501381819,7.55826763405574,7.6202931499486,7.6940444130862,7.2465030982801,7.49537538094463,8.40250049004846,8.06522762277562,8.59107347984797,7.84968657495916,7.93186031046937,8.25276003230215,8.70234586765264,8.73464188647429,8.73277796102624,8.5596065267614,8.86940877161124,8.81374913097101
"206502_s_at",5.601993581249,6.17612327114794,6.23974171768067,2.31614574229336,5.30852106219326,6.21645486514476,5.69432306012539,8.62611055030908,8.55826763405574,9.10029439171352,8.49097117985831,8.80222553501714,8.60321832725732,13.0346270391973,10.9438554124454,9.72742699569826,8.98913900736823,11.8058325266648,11.9409155122429
"206558_at",7.32255913593758,9.04668749222387,7.82202902153298,6.45088131527337,7.55696580452951,7.44824022521607,10.7727681802894,10.3445955134663,10.7179248467846,10.9189079482049,11.6028101941017,11.0531860222403,11.0669502439246,9.69266780388999,8.34744420404013,10.0806976310718,10.7452877610247,9.63872551002514,9.68713069319426
"206580_s_at",10.8551254280509,10.8066060076249,11.0591889604766,9.89899431525342,10.3667593283352,10.7303767283602,9.61900943387842,10.7206119404567,10.2602138867714,9.7599547420113,10.0127921219726,9.73988184797834,9.86942419515385,9.07617425672425,8.9130090569919,8.80944660095315,8.97338167497138,8.75642288791052,8.99647348873323
"206599_at",8.14837489083821,7.93439855243498,7.75000346948938,8.47553079102774,8.16837126416738,8.38926564527282,5.47443604325227,6.7113572383413,6.0948694327187,7.11696769451173,8.18517277514125,6.970163424661,6.92409988564074,7.4023299385598,4.52732060787705,3.49185309632967,4.69488019279919,6.19751159210762,5.0360636887437
"206600_s_at",9.87568792616178,10.4012635347142,8.54330254191181,9.95030801505911,9.76836630464598,9.94787067213746,8.17662197316158,8.09892690816006,9.19470761484338,8.77106022863708,9.47025213736745,8.42500604148493,8.54511893000944,6.31251996747495,8.02547181462118,6.39763185410674,7.19780643083766,7.45022149589718,6.75355105460065
"206662_at",12.1286162604984,11.7469761111775,11.3776335142894,13.4450911700756,12.9537290313116,12.9199135779808,10.580004118112,11.4559384893285,11.1628318751553,11.2205838940693,11.5824148727181,11.2625177233021,11.5405785076656,8.32961697104416,8.70801475356042,11.1308858363696,11.2245202756822,9.6649094418288,10.6458475373419
"206701_x_at",9.03518399661834,8.39763185410674,9.44203115884688,10.6911677218601,9.71663086141584,9.81426200943208,8.12959213276393,7.83054689679992,7.13082793414513,7.5092999647965,6.32409051603798,7.36876834909033,7.49569516262407,7.23122118071119,6.01413208650321,8.09254574154357,8.46646398383497,7.72314895704758,7.42584530563943
"206846_s_at",9.90628934740607,9.83331706461658,9.83912503621828,9.96075494979267,9.53985672051819,9.61454421910635,9.93777104001757,10.1004126707202,10.389846410078,10.3708617400853,10.1879953272208,10.0437655357377,10.1578142827451,10.8083206891633,11.1330073147501,10.7154386825301,10.6985484097482,10.8067590432515,10.9650050189193
"206855_s_at",9.10076744956886,9.04556856329102,8.52222841515816,8.91605858448048,8.9989852482589,9.21118258814191,9.17475095106714,9.56599693829282,9.59799665282103,9.88409418401802,9.70684132563605,9.16395151611196,9.24234050304815,9.53253125906848,9.32759755217733,9.7855995910291,9.63201368535415,10.1329623460634,9.15785216914174
"206858_s_at",7.03397354344106,7.49904859773388,7.67412163263239,6.21723071622067,6.95361446119936,6.52669484554198,10.8351187741827,12.477970709398,10.1254651327648,10.5192627548301,8.06156020910797,11.2540778724328,11.0721594073561,12.9980121076234,10.9211789302694,11.6582025551558,11.9954951185768,12.0157878746675,12.0665466890989
"206951_at",7.04351949366274,3.83592407425437,7.04668749222387,6.80348537559595,7.08958289312471,4.62293035092018,8.23006848469869,7.38041777276528,7.50787390697935,7.8040019151793,7.69842686480715,7.88782986169403,8.2666460116066,8.74294936899383,8.12959213276393,9.25877800615958,9.58328965808414,9.64641470346255,9.33073765020695
"207053_at",7.98953642056108,7.26200085566098,7.31006740802367,6.74980240168005,7.46368784220126,7.83529250438005,5.98550043030489,6.88825618102027,3.0071955014042,6.93887385492602,6.32066518412251,6.57000746297462,7.05028401430171,2.73335434061383,1.59931779369823,1.799087306074,3.55458885167764,2.0703893278914,2.05311133645956
"207069_s_at",9.54065115079857,9.26975786627582,9.82266642325797,9.48788021975475,9.06893946395741,9.45345584687693,8.49365533896366,9.30254753878462,9.25074844960909,8.76686014382955,8.70023162211829,8.84608582369058,8.83942427049034,8.22182875848853,8.43592023697522,8.58931407260798,7.27854238244459,8.80603399393628,8.42404028374873
"207141_s_at",6.6876206320849,7.30970371103028,8.30587934677884,7.04690571867125,7.50143914515887,7.19258872156664,5.66618848987278,6.96878197383005,6.63749432520631,6.39882918244463,6.46907195208039,6.48413813120167,5.94766615679601,6.68187087996144,3.03033607837096,6.42004442035417,2.73335434061383,6.9660150974041,5.85374619700876
"207165_at",5.72519581722666,3.66448284036468,6.09845324630927,5.30524096595448,5.94673086014031,5.82171021503467,8.42021289061078,7.24555270625568,6.23993261348524,7.39626226099011,7.54171616339314,7.55305325276641,7.90580816836688,11.3632915595567,11.4544792336682,8.76762169637446,8.30081012298378,10.6588541245189,10.716425087932
"207177_at",8.70023162211829,9.65492239118093,9.24925569993658,6.08809918399721,7.98550043030489,8.15486872904267,6.82692976598958,5.62497817956904,6.32804655627074,5.23916887866545,6.42441826594578,3.44890095114513,3.80322703643493,4.28169825009883,6.42054977211632,4.57046293102604,5.95953834111265,3.24184018356467,4.52732060787705
"207285_x_at",2.29278174922785,3.99819550315325,3.95512678126137,5.43962313755712,3.67355642399014,2.10097764772482,5.54039930563062,6.78319470337615,7.16741814583174,6.62877359520165,6.62453960378183,6.55213110825378,5.46858331700683,5.12680770314203,7.14465824283188,4.42961596420174,6.74348803978919,7.61124616575126,6.75595576955096
"207336_at",7.80915716469159,6.35208757799023,7.45664189864216,5.10685079645022,6.75194568161502,6.92398108175045,5.73443866613717,6.57500972029495,3.20476675065461,4.32912359629157,2.14404636961671,3.46074256378964,3.56071495447448,2.35614381022528,2.9126498648972,5.96231765494231,4.27947129564447,4.09085343045111,2.19219416528334
"207397_s_at",7.55497249615294,7.63524651502286,8.8860013506243,8.09803208296053,8.18586654531133,8.18115225686557,6.04984854945056,6.24773767265893,3.25398926623079,3.8094144442359,6.60733031374961,3.48026512205446,6.62964804418744,6.37347421446529,3.42088657497553,4.46727948045998,2.14404636961671,5.73525137578642,1.94485844580754
"207480_s_at",13.2991765306519,13.007128910923,13.6043841171479,12.8070449347443,13.0636478678512,13.0102116293419,11.8839224152956,12.4055669741381,12.2971283523162,12.4319650202263,12.2667894682387,12.3689620062048,12.3791752707042,10.7495258876784,8.76692638175067,9.26559160689452,7.87017974682325,9.74787407942429,9.84213030778351
"207505_at",8.80232248489952,8.81323607011667,7.79415589787641,8.96298273790289,8.69170862890559,8.57413936168181,7.86251338273351,7.67680335387385,7.48349335128439,7.44385525626802,8.56689124351493,7.74308405554959,7.84071499114108,7.40973035386445,7.23409889783732,4.33556900555675,6.35491051158679,7.48655349262453,7.6959242370186
"207692_s_at",3.89044669267991,5.45022149589718,3.76341157447001,6.29278174922785,6.25285462595139,6.6646250548693,6.13442632022093,7.30286736097287,8.01535929497916,7.64212391615349,6.73050410252991,6.95779854706707,7.08395793016223,8.06759569694004,7.68901954137795,6.89445401282296,7.32400047983857,7.80083520362482,7.26162483557912
"207767_s_at",6.07980475463526,5.33735429849697,5.26791028088483,5.99548451887751,5.96393645214449,5.11561593142811,7.06361079526034,5.6246858105254,7.34136314832951,7.16882252159084,6.54365053798355,6.30323278525064,7.23198913337601,7.39823064248724,6.68074630031499,7.89342288811508,6.67412163263239,7.47126876417358,6.00517539133194
"207802_at",6.78724960846791,2.55581615506164,5.35543919724869,3.22187708107703,6.56163163037584,3.86393845042397,10.7723228225833,11.7346926870861,12.8435187203257,13.2412100702577,7.33234990037387,12.4699368375395,12.4685247714953,5.91336815967972,7.24707303312062,11.611734900769,13.4805302098796,11.3607154253929,11.4646070099692
"207826_s_at",12.4731019639738,11.9342732208951,11.6536512231622,13.125737943508,12.5545217034043,12.304693557471,10.6868156445956,11.7488427547275,10.6111078144544,11.1584771510862,11.3331050228616,11.2860147717922,11.3047848066435,8.0767087267933,11.3394157932079,9.45401134285305,7.57182847305027,9.20261362014849,9.48665404498075
"207828_s_at",6.67807190511264,6.87614855186387,7.06404212646645,3.62527048937469,6.83630288350977,6.93085558640856,8.32678899249194,7.2747275727873,7.90737141382356,7.94433139112984,7.76115227543197,7.90881290773955,7.35887093968562,11.8465207391954,12.0950145392236,9.25136405506488,8.85433857074669,11.1943136377006,11.169630671651
"207989_at",5.68706068833989,5.98823022306046,5.44559429134118,4.9518675043269,5.34163000932991,4.74416109557041,4.93357263826102,1.25096157353322,3.60050764534579,3.25096157353322,2.30451104180995,4.06781078378962,5.09508049190141,1.83995958748953,3.62643913669732,4.25171909260596,2.96347412397489,3.16027483140859,2.57046293102604
"207991_x_at",2.41683974191283,4.41616416473313,5.27426166125705,4.90689059560852,5.08193608171943,5.95140129167431,7.05690861832325,7.25039317308951,7.29195343397636,7.49697358099828,7.20026107981327,6.47102483906676,6.83756486315715,6.70321146739115,6.81326814176608,6.93168305705981,7.38275370120004,6.61397358738023,6.23054888663476
"208030_s_at",11.971399852069,11.8421381667768,12.1114291362116,11.7570190782119,11.7835425966643,11.8115633474711,11.4676768679903,11.7575691891311,11.291947680124,11.4108752995061,11.5677897472296,11.8054698146627,11.3493033473913,10.2158848336801,11.3226717927997,10.9863398227423,10.9641820037362,10.9721900353461,10.9797038465106
"208079_s_at",6.56803210477128,6.601993581249,6.61367897944763,6.77241355474848,6.47832471148503,7.04461269295798,7.27155640320235,6.98823022306046,7.62702310555406,7.4951354981605,7.27761287075669,7.05235067924417,7.56939994847322,12.4487254753319,11.7259285692815,8.56924802986718,8.19100984858729,11.3580907154368,11.3285234700542
"208118_x_at",7.99915442312268,8.57281389463234,8.45063391836958,8.51021031986424,8.51167359981843,7.79597469420667,8.96592854695318,8.5050969750344,8.73768676140986,9.07935144170917,8.67076245588689,8.71214865177574,8.52379715890092,9.7122002506184,9.42351514413441,9.01290383323064,8.61419450385579,8.70089048991195,9.19177483096631
"208149_x_at",8.52148266389274,8.04625094027534,8.4035659802971,7.91121220155861,8.45762712179055,8.57788195949764,9.17487576139336,9.09050943706097,9.18164922381533,9.12179250576921,8.15961909531593,9.0674612513734,9.19076299352434,11.0603244033883,11.6777592755757,9.832795096895,9.31136233393996,10.8436855540976,10.4309751725881
"208190_s_at",9.14203045199226,9.68046501837983,8.81576753632741,9.79008779425234,9.09684690144456,9.34391853832387,9.99668532267251,9.80888375489411,9.98228060455828,10.0808708117597,10.3631820304839,10.3683536717942,9.89088743532302,10.6973238105304,10.6320500495529,10.7459011714322,9.95249374043005,10.4850443656842,10.4033742501171
"208670_s_at",11.7508032743231,11.2350987591502,11.4936303232273,11.4621341390171,11.3386249732499,11.2490126857777,11.2248397861026,11.013922799066,10.6473774749608,11.2998261838074,11.1963992620848,11.0609728269146,11.2696117827058,9.85455675240453,9.60794055564792,9.52962576354241,9.83778559614527,9.93610787203051,9.28007476865008
"208711_s_at",10.8187339480455,11.1612767752101,11.3359708891308,10.2867079142065,10.6295660871069,10.6945407156837,10.1429111675721,10.4002390448945,9.75802328932175,9.99538558459498,9.87861806708395,10.0654565268794,9.98967832731779,8.17542479858969,5.97819562968165,9.53580025102416,10.0220209696464,8.84360704649056,9.13144543809559
"208712_at",11.5812523748773,11.5684644455511,11.7835344119035,11.3351614259407,11.6844944172488,11.6892554736147,11.1997827509465,11.2888718403215,11.441154564658,11.5100075187404,10.8720438036339,11.0743221228974,11.3848916514464,9.06301750420949,7.98265139300139,9.78163838905908,10.9861406890652,9.57555815490251,9.65910396347366
"208740_at",10.9100580394687,11.0096047093956,11.3830238192393,10.9321335334824,11.0215074883626,10.9637053065795,10.9498194170347,10.7943914962956,10.5529668267528,10.4651990523759,10.8186061423157,10.7895091923048,10.8017245234762,9.5702921473572,10.3204056994945,10.6478091637834,10.6392050256224,10.1500264876204,10.1378492987706
"208745_at",11.5398567205182,11.6178760638838,11.5473621027336,11.5235717569411,11.6638515943155,11.3037978686654,11.3865199816788,11.4386411308863,11.1971122352583,10.8266597039873,11.4136543711396,11.2982172566699,11.0319974984968,10.7247014253874,10.9223316673813,10.6092064464874,10.5495151600468,11.0246410402499,10.5155717244296
"208782_at",13.2720786098509,13.8637700714732,13.1626651126996,13.3259237810795,13.3840309136195,13.3892387523501,13.1604245370394,12.9834746304282,13.2604726640418,12.8868187529392,13.2623151097602,13.1529866859548,13.0852018869954,10.3823862594857,11.5289619437996,12.112775054002,12.4633276751635,11.7610317354669,11.7163736399748
"208827_at",11.0940248870831,11.0660690033523,10.9733888505416,11.6333630919767,11.1645927167124,11.083851587698,10.8344473472423,10.6490944716262,10.9194667179515,10.7449431284386,11.1462058881042,10.8727749036593,10.79948400562,10.1963439304686,10.7728176559936,10.6363799216138,10.6737684031811,10.3908890489471,10.4457287721912
"208833_s_at",12.7075165946866,12.6939203107551,12.5847041825857,12.7631044511815,12.6049747643064,12.6722264272885,12.4933501173411,12.4941855705276,12.4038215809074,12.6271804629769,12.5061215908926,12.5005730293451,12.4667469114464,12.2385540170986,12.1402034873181,11.8033158457394,12.5913517001568,12.0942360698458,12.0537494357884
"208868_s_at",9.44147102990999,9.47559158599797,9.12750431452239,10.184627435864,9.52409110854318,9.79646148269895,9.00968867895771,9.28967311180913,7.65971053515448,9.11811050560737,9.30594772797318,9.16057737834079,9.17282750727309,4.71534429535891,8.13108525957895,7.95808865848008,6.25908413335355,8.16047653641289,7.59641341245691
"208869_s_at",10.3652725997645,10.6938702313529,10.4677583698534,10.6126473776583,10.492964745364,10.5586024737401,10.2378911057942,10.2726997604034,10.4341590669899,10.3506740371145,10.1775690323203,9.99652998082505,10.2753563147748,6.99061456200153,8.92475313221785,10.131676933953,9.69385281202286,9.3271484082987,9.13198553732479
"208873_s_at",12.9548397077805,13.3404982907408,12.8421892491895,12.8461289292784,13.0436066383633,13.0400191046964,12.7657750650191,12.699921590084,12.792086666593,12.4312964904615,12.68203114904,12.7151297560922,12.5969071973521,10.2184058206741,11.1519298297273,11.796802136941,12.5033114626787,11.526821975485,11.5773485711709
"208908_s_at",11.2761709430733,11.848431246412,11.432275676669,11.6508049405163,11.3287814988418,11.4460028674162,11.0105420921981,11.2854773572722,10.9949332271703,11.2072523086122,11.0886690027946,11.215314576898,11.2504050170498,8.46964181723952,9.84217746110094,10.4630747381842,11.1452571173402,9.73535293230955,9.99391490407582
"208909_at",12.8587464464551,12.7545660325593,12.8205758883289,13.1276784148236,12.9394120900109,12.8603129950675,12.5932673912123,12.7646228287662,12.2728746841234,12.6311588627136,12.7208320773697,12.6632156236249,12.5992689702328,12.4550471828722,12.1778337238666,11.3536320541477,12.2340210352433,11.8727902912575,11.9239142502626
"208921_s_at",12.0588812908398,11.8238289559586,12.0603683162641,12.2163426959012,11.982469575961,12.0861760412683,11.2365404523045,11.7120583493602,11.1967004747715,11.5104625448976,11.6579525600372,11.5623282963702,11.5891033614167,11.005392969634,10.5584589805341,10.9613628696166,11.2525590002017,10.8035741689996,10.9554028993177
"208937_s_at",13.7329602235847,13.0606115018388,13.0125162977614,14.5948593331431,14.1228304208623,14.1689752590559,11.0758200612312,12.8114910999326,11.8874605368788,11.9248310566635,11.9361410069226,12.1548370917567,12.3371730804438,9.08634856561582,12.0446878199854,10.0280441791322,7.98675222651434,10.4685833170068,10.344140532391
"209044_x_at",9.04867758594341,9.7503050186705,9.49523545416789,9.50460053137696,9.50549400699906,9.48605062569266,9.80293634957285,9.54310917448388,10.6339669627963,10.4479407341276,9.90671024745641,9.6860977769674,9.57848591347439,10.7096697345502,9.72273923629671,9.80130418604902,10.2491371615582,10.0862689415575,10.1986537567005
"209051_s_at",8.61537215407445,9.26519307558829,8.09555526219906,8.69839213580023,8.84388965388447,8.57444215467101,8.84868552887823,9.20496233054251,10.1210154009614,9.76543529244971,9.47534839074418,9.18067997964498,9.55907111877698,10.7135411731791,9.61445219699587,9.71858424708485,9.51157477629021,9.85665895553986,9.59777324183749
"209090_s_at",11.0418028664706,10.8381481556107,11.6269638070003,11.0110734715931,11.0755861108642,10.9387195115785,10.4220437354796,11.0025478251181,10.4717768090571,10.4813756408143,10.3265980164188,10.7221671397819,10.6439193063021,10.7858120753584,9.90648478055785,10.0709393578559,9.73428623209635,10.3629519923607,10.2425310553165
"209116_x_at",9.0125128059777,9.38392024862158,9.10878579090458,8.67782532971409,8.95306148702899,8.63800141091293,10.9142655255362,10.0248349303978,9.11886322736574,9.46464784828104,11.0986769393401,10.3187009665038,10.2683899449786,12.1286806948609,12.9327923788302,10.3713737222933,9.79143967707723,11.9103729025292,11.8254795755277
"209129_at",10.7991358873897,10.5748583912928,10.5758511982719,10.3546681325616,10.4074058654074,10.5349059060562,9.27157974608258,10.0344413389322,9.86286978164558,9.66636604578366,9.6814668350521,9.67623919508638,9.53603346725587,8.68804044731873,7.96682265132437,8.20579324939716,7.77267747042486,7.89808739714995,7.4036937862628
"209137_s_at",10.2148290743641,10.325833859222,10.0491678723722,10.7327949166542,10.3904699342002,10.4380016879377,9.94693550810228,9.64932804098478,9.80532470432471,10.0676629150253,9.87215156796941,9.93641710143178,9.85059317338734,9.51319462794129,9.67047922046114,9.70409384441568,9.54496443278924,9.42492208821069,9.63303153661075
"209152_s_at",7.37955165336549,7.1622906135458,6.84272746929254,7.26950074929889,6.8923910259134,6.82222027162153,7.46107011403305,7.63734941083314,7.99282506812455,8.14292392761435,7.60821785302146,7.84090378026799,7.99875965091037,7.97418511707705,8.40484353074444,7.76507056943317,7.88227621585368,8.01836711554312,8.18254333315175
"209170_s_at",11.2595373178075,11.2742208868385,12.4294799729061,10.4026816789162,11.1630520979173,11.2447562709115,10.0297841463695,10.5508525791405,10.9373296779042,10.3833910986293,10.0189512420269,10.408510199059,10.2409105582304,8.22366387996358,11.081190475347,10.1108486679921,8.97108365753601,9.88415525241347,10.1307635956145
"209183_s_at",8.53410830493179,8.24403077556438,9.14358729434393,8.15709425210782,8.70594335397383,8.03182524092711,9.62003649809878,9.61141216979622,10.3535217892388,10.1203286100259,9.5290205284177,9.93436906364041,9.84787166717461,9.74089383949072,9.71049651365023,11.6995030495714,10.7963398009735,10.6191378568992,10.8385500172349
"209230_s_at",11.9755470766927,11.8852807379994,11.7302111251254,11.6264482630288,11.6352555858097,11.6411847320881,12.1734241740879,11.8983141801296,12.2899468256141,12.3298495835586,12.1090013559273,12.1684308131612,12.1862721224196,13.4529992027602,12.0947506983581,14.6434018947382,15.0940677860837,13.9421635021504,13.7935260925489
"209242_at",9.71371299622734,9.1793617570504,10.3400058411541,9.21045218358961,9.73832874762051,9.77518226438132,9.03141173882503,9.12052301799296,8.98498801863518,8.86690797814317,8.72137265947682,8.85782552392306,8.67500432807536,8.45001524044043,9.64835758200967,8.19475685442225,7.89257317287923,8.41057854898612,8.49069045697632
"209250_at",13.3617409490055,13.7831619561586,13.1633980943532,13.5721033217508,13.6340872527293,13.6254805504711,13.5151897790837,13.0653589104533,12.9827957608005,12.6194542791269,13.0728912769833,13.1521358744513,12.9975499885904,10.8879516800713,12.1340444175651,11.7187640312359,12.952047757112,12.1411204528437,12.3558355843917
"209270_at",9.73552217729654,10.2477732697089,9.95730522373865,10.046223651392,9.74881341048434,9.81135863671451,8.33958281239569,8.27136964656249,9.04524090766021,9.60731181754078,9.19337751056436,9.01508047561318,9.30044408446965,7.71548158374849,6.32966181492899,3.71918344048179,5.62497817956904,7.09296850932414,6.99525837340469
"209291_at",13.1283214365844,13.2801240798061,13.2824933791703,12.8865806299097,13.1351032269059,13.0655659167501,11.9832109604833,12.2385152063634,12.059969673464,11.5859812321812,11.548190952581,11.8589833820554,11.8563477112604,11.5234933480039,12.4477573942498,11.0261983499652,11.1445499091899,11.679506490027,11.8123979455584
"209292_at",10.7513348364013,10.8581675384601,11.2695124374284,10.4544843744827,10.6859226331027,10.5656542915564,9.82603995889619,9.8132521060305,9.18972574076697,9.04258962251171,8.81643971107713,9.59234490635302,9.44422808315101,9.64132926174569,10.0641229867129,8.59905738278775,8.43870869772992,9.11342963507908,9.38924413097477
"209302_at",10.4064388795408,10.6236071873145,9.99319315674892,10.5160447036633,10.5524193417354,10.3823862594857,10.6169714823247,10.6822660318213,11.0624644451369,11.1910653851559,10.8707885260639,10.8232478067053,10.9193698800325,12.0211569671356,12.0711606522148,11.3916785882426,11.6646783816945,11.697123954565,11.8249507873917
"209340_at",11.4815875518011,11.9702281477235,11.4470522224014,11.032100843167,11.4274542778923,11.2489711914642,12.7861715929446,12.4667112299404,13.1750130402821,13.3530751301557,12.9160249851177,12.901996300777,12.8941830348895,12.56500208613,11.4581553758076,12.7575254379864,13.1117909953885,12.4368260372002,12.4882443537314
"209356_x_at",10.6333313022992,10.2308250453295,10.6043771669185,9.78471662867258,10.2208136100656,10.2115111495859,9.4722643638864,10.0482688866024,10.0188678098648,9.62100786801558,9.84649331596456,9.52450253744916,10.0033351919602,8.70867007723323,7.51135734069712,8.47630067142003,8.10218569315594,7.45343526884372,8.01407627948849
"209408_at",5.60288440871842,5.54473265593262,6.24963495731019,5.72027846523333,6.10412695052722,6.18467702068089,7.36667191611176,7.11353381959191,6.99050111136325,7.19898518357503,6.24336442569366,7.37086174008529,6.38422253293016,11.6623256836227,11.2259966656845,8.43929068104202,8.44476644083308,11.2023564978155,11.1381373813289
"209427_at",11.3396496146572,10.2783332945229,11.1797722762396,10.1355553904255,10.6299576178141,10.6121128652542,8.87122761235798,10.5891267752911,9.85564716602727,9.57099412874323,9.7912605846855,10.1839454717572,10.0321284004955,8.35151349403489,6.97899639608894,8.93310047493137,9.94507799510782,8.55359089832784,8.47398979662798
"209434_s_at",7.65842572848259,6.42861141846713,7.81410175449819,7.96906988519241,7.87196682417991,7.45079885435249,8.43829285157915,8.45684720895586,8.08900018936053,9.23481743111732,8.15810471969659,8.71544726287588,8.53309607856156,9.6305765658538,9.81240195688323,8.24659810305712,8.258377587945,9.29737486052832,9.22689381357139
